,id,x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
872,873,-73.9770948563006,40.7724063459185,7B-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
873,874,-73.95919577939921,40.79495688734529,36C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,False,False,True,True,,False,False,False,False,True,False,True,False
874,875,-73.97008618590509,40.777063934058205,14E-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
875,876,-73.96727895735371,40.7874778720268,26A-PM-1006-02,PM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False
876,877,-73.9710547484029,40.7723589827074,9F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
877,878,-73.9757215415855,40.766820597698604,2F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
878,879,-73.9735120882106,40.7715915415169,8E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,False,True,False,False,,False,False,False,False,False,False,False,False
879,880,-73.95656845779891,40.79360039404129,36F-PM-1012-02,PM,10122018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
880,881,-73.9737872335563,40.7726586835985,8D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
881,882,-73.9786805884996,40.769755923192704,4B-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
882,883,-73.95655337834991,40.7974368491287,40D-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
883,884,-73.96789372898371,40.7782808361645,16E-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
884,885,-73.97504638449841,40.7666871742836,2F-PM-1014-08,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
885,886,-73.96965178265579,40.7769658302844,14E-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
886,887,-73.9635028497015,40.7928207574906,32A-PM-1013-05,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
887,888,-73.9674177504573,40.7769569731993,15G-PM-1019-03,PM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
888,889,-73.96810426129379,40.772331431865,11I-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
889,890,-73.9667755678511,40.7760256836088,15H-PM-1008-02,PM,10082018,Adult,Gray,Above Ground,oak tree,False,False,True,False,False,,False,False,False,False,False,False,False,True
890,891,-73.9613351649026,40.79098668513571,31D-AM-1014-03,AM,10142018,,Gray,Ground Plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True
891,892,-73.9611368390233,40.7815619053395,22I-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
892,893,-73.9799311173259,40.768557699755895,2B-AM-1010-03,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
893,894,-73.96751982309179,40.778631094685004,17F-AM-1007-02,AM,10072018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
894,895,-73.97868986562791,40.7720833097065,6A-AM-1006-08,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
895,896,-73.9755055978764,40.77074386817421,6D-AM-1008-02,AM,10082018,Juvenile,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
896,897,-73.97346875380642,40.769430895922206,6F-PM-1008-04,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
897,898,-73.95428280532559,40.794179732035495,37G-AM-1014-03,AM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
898,899,-73.97927540372909,40.7679690700399,2C-AM-1010-08,AM,10102018,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
899,900,-73.9626527908786,40.7912472380247,31B-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
900,901,-73.97022281317109,40.7742131587983,12F-PM-1007-12,PM,10072018,Adult,Gray,Above Ground,,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False
901,902,-73.969105907,40.782047490919204,20B-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True
902,903,-73.9719941577406,40.77037129313,7G-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
903,904,-73.9531013359625,40.792122355653504,36I-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
904,905,-73.9757216124349,40.7754310239649,11A-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,digging,False,False,False,False,True,False,False,False
905,906,-73.9664120826015,40.7888022709721,27A-AM-1008-01,AM,10082018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,True
906,907,-73.95806099213101,40.7907158878729,32F-AM-1012-06,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
907,908,-73.9594120573719,40.78419457505979,26I-PM-1010-05,PM,10102018,Adult,Gray,Above Ground,tree,False,False,True,False,True,,False,False,False,False,False,False,True,False
908,909,-73.9665705456197,40.782355287104394,21D-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
909,910,-73.9796383715206,40.7682477738244,2B-AM-1010-07,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
910,911,-73.9697277998257,40.7705198722028,8H-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
911,912,-73.958024711869,40.7938724278575,36D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
912,913,-73.9514111329059,40.797508587289705,42G-AM-1018-01,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,True
913,914,-73.9760801742337,40.7674218954729,3E-AM-1006-04,AM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
914,915,-73.9770235090023,40.774135208066,9A-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
915,916,-73.95618876244708,40.7958187455815,38E-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,True
916,917,-73.9676514056678,40.7730853732876,11H-AM-1010-01,AM,10102018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,True,False,False
917,918,-73.9681093100008,40.7731753915361,11H-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
918,919,-73.96372797118529,40.7905198502307,30B-AM-1007-09,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,jumping b/w trees,False,False,False,False,False,False,False,False
919,920,-73.9571233640232,40.7992458980266,41B-PM-1014-04,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
920,921,-73.9698959071826,40.7716763799299,9H-AM-1006-05,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
921,922,-73.9708002461415,40.7726685284831,10F-PM-1019-10,PM,10192018,Adult,Gray,Ground Plane,Arbor path & hill w/ bushes,True,False,False,True,True,,False,False,False,False,True,False,True,False
922,923,-73.9578924882613,40.789806297824,32G-AM-1010-02,AM,10102018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,True,False,False,True
923,924,-73.9591695545875,40.793811636076704,35D-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
924,925,-73.9763116425885,40.768883957648704,4D-PM-1008-03,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
925,926,-73.9596006938677,40.7834706440535,25I-PM-1007-07,PM,10072018,Adult,Gray,Above Ground,playing very high in tree w/ #8,False,False,False,False,False,,False,False,False,False,False,False,False,False
926,927,-73.9609885686834,40.796110864031895,37A-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
927,928,-73.96704295859901,40.778437071937105,17F-AM-1007-05,AM,10072018,Juvenile,Cinnamon,Ground Plane,,True,False,False,True,False,,False,False,False,True,False,False,True,False
928,929,-73.97386112577159,40.773724677958704,10D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,True,False,False,True
929,930,-73.96220300857941,40.7917723228749,32B-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,ran up a tree,True,False,False,False,True,,False,False,False,False,False,False,False,True
930,931,-73.97859484138829,40.7718908026758,6A-PM-1012-01,PM,10122018,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
931,932,-73.9718597156773,40.776585876331296,13C-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
932,933,-73.96162045695479,40.7926188605509,33B-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
933,934,-73.9772053786965,40.766390657333204,1E-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
934,935,-73.9666195118963,40.7839216739357,22C-PM-1006-10,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,False,False
935,936,-73.9684758245091,40.7858531619022,24A-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
936,937,-73.97063234587691,40.7713196034265,9G-PM-1007-03,PM,10072018,Adult,Cinnamon,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,True,False
937,938,-73.96994511963959,40.7710409982701,9H-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
938,939,-73.97614477914841,40.7690147873986,4D-PM-1008-02,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
939,940,-73.9700879096644,40.7765899724756,14E-PM-1017-05,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
940,941,-73.9717920322306,40.7763095393715,13D-AM-1014-10,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
941,942,-73.9533923917973,40.796170187476896,40G-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,large tree,False,False,True,True,False,,False,False,False,False,False,False,True,False
942,943,-73.9773096718574,40.773805386248895,8A-AM-1013-06,AM,10132018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
943,944,-73.97388173881579,40.7712709366093,7E-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
944,945,-73.9532838338416,40.79311126745829,37H-AM-1018-01,AM,10182018,Adult,Gray,Ground Plane,Right behind fence of the conservatory,False,False,False,False,True,,False,False,False,False,False,False,True,False
945,946,-73.96540938440491,40.7806896368469,20F-PM-1007-09,PM,10072018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
946,947,-73.9736543790582,40.7651444188432,1H-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
947,948,-73.9568143871234,40.7899001700041,32G-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
948,949,-73.9701596268736,40.7702106607329,8H-PM-1014-09,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
949,950,-73.9637415893182,40.7898140363534,29B-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
950,951,-73.97179185488301,40.78029717297839,17B-PM-1012-01,PM,10122018,Adult,Gray,Above Ground,climbed a fence,True,False,False,False,True,,False,False,False,False,False,False,False,True
951,952,-73.9699763667769,40.775706073102604,13E-PM-1008-11,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
952,953,-73.9547959269955,40.7925162926273,36H-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,,True,False,True,False,True,,True,True,False,False,False,False,True,False
953,954,-73.96584435488221,40.7796704898979,19F-AM-1007-03,AM,10072018,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
954,955,-73.96065706156101,40.79561507441021,36A-PM-1013-08,PM,10132018,,Gray,Ground Plane,"""FIELD""",True,False,False,False,False,running from #7,False,False,False,False,False,False,False,True
955,956,-73.9581173730857,40.795477217054895,37D-PM-1014-08,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
956,957,-73.9586527721822,40.790883111056104,32F-PM-1008-08,PM,10082018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
957,958,-73.9613862251332,40.791282169715,32C-AM-1014-03,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
958,959,-73.97461330580771,40.7760646554109,11B-PM-1014-04,PM,10142018,,Gray,Ground Plane,,False,False,False,False,True,jumping,False,False,False,False,False,False,False,False
959,960,-73.9623922773932,40.7814944428327,22H-PM-1007-04,PM,10072018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
960,961,-73.9731457102903,40.7660255393205,2H-AM-1006-03,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
961,962,-73.97154668503241,40.7695584933538,6H-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
962,963,-73.9621066718851,40.7942427079733,34A-AM-1012-03,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,True
963,964,-73.9631045499811,40.790618096947206,30B-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,,True,False,True,True,True,,False,False,False,False,False,False,False,True
964,965,-73.97083010709241,40.7820200927465,19A-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,planting acorns,False,False,False,False,False,False,True,False
965,966,-73.95831758180199,40.791656668315795,33E-AM-1014-12,AM,10142018,Adult,Gray,Above Ground,,False,False,False,False,False,sleeping,False,False,False,False,False,False,False,False
966,967,-73.9683994064731,40.7710765500799,9I-AM-1014-06,AM,10142018,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
967,968,-73.9689781843873,40.7709333833783,9I-PM-1010-04,PM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
968,969,-73.97735293684991,40.772875068569896,7B-AM-1008-12,AM,10082018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
969,970,-73.97035767623,40.77140364877471,9H-PM-1018-09,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
970,971,-73.978392591149,40.7668993398193,1D-PM-1007-04,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
971,972,-73.9704591091677,40.7729175143429,10G-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
972,973,-73.97059770598621,40.7760413182276,13E-AM-1017-09,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
973,974,-73.9753744539307,40.7671162211032,2F-PM-1014-12,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
974,975,-73.95686908603099,40.798885877111395,41C-AM-1017-05,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
975,976,-73.9740381194088,40.7675912588173,4G-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
976,977,-73.9764601882854,40.766070446642,1F-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
977,978,-73.9676692772518,40.7764726688908,15G-AM-1008-03,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,False,,True,False,False,False,False,False,False,False
978,979,-73.9612349421547,40.795958647574395,36A-PM-1013-09,PM,10132018,,Gray,Ground Plane,THICK UNDERGROWTH,True,False,False,False,False,,False,False,False,False,True,False,False,True
979,980,-73.9709817796369,40.7773554311586,14D-PM-1019-07,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
980,981,-73.9673160165357,40.776615800120204,15G-PM-1019-12,PM,10192018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
981,982,-73.9676424599715,40.777776610680704,16F-AM-1008-01,AM,10082018,Adult,Cinnamon,Ground Plane,near fence,False,False,False,False,True,,False,False,False,False,True,True,False,False
982,983,-73.9641552070803,40.7908479527923,30B-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
983,984,-73.9672950266018,40.7782477517567,17F-PM-1020-01,PM,10202018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
984,985,-73.9681722244801,40.783559826281,22B-PM-1014-07,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,True,False
985,986,-73.978400938697,40.7677411911854,2C-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
986,987,-73.96498278073409,40.7817322832767,21F-AM-1018-06,AM,10182018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
987,988,-73.97870401924729,40.767901024728104,2C-AM-1010-06,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,False,stood still & watched me then jumped on a fence and ran away,False,False,False,False,False,False,True,True
988,989,-73.96030310596142,40.7943667735668,35C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
989,990,-73.96296155944091,40.792417642582706,32B-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
990,991,-73.96356890598409,40.790163434915,30B-PM-1019-03,PM,10192018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
991,992,-73.97080835874709,40.782542944158294,19A-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
992,993,-73.97724226646571,40.773436329163,8A-AM-1013-02,AM,10132018,Juvenile,Gray,Ground Plane,playground,True,False,False,False,False,,False,False,False,False,False,False,False,True
993,994,-73.9718553361982,40.7748584798761,11D-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
994,995,-73.9698843507358,40.780375418758105,18C-PM-1018-02,PM,10182018,Juvenile,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
995,996,-73.9703149829421,40.778558363032296,16D-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
996,997,-73.9790896775237,40.7688048644871,3B-AM-1010-10,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
997,998,-73.9600546294497,40.7914969165757,33D-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False
998,999,-73.980948293606,40.76856888506279,2A-PM-1019-04,PM,10192018,Juvenile,Gray,Above Ground,in tree!,True,False,False,False,False,,False,False,False,False,False,False,True,False
999,1000,-73.9805137046778,40.769275143797,2A-AM-1010-08,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,False,False
